,Date,Municipality,Latitude,Longitude,NewCases,Deaths,Recoveries,d_cases,n
1823,2022-01-29,BARAS,13.6591045,124.3704682,0,0,1,-1,5
1841,2022-01-31,BARAS,13.6591045,124.3704682,0,0,1,-1,4
1865,2022-02-04,BARAS,13.6591045,124.3704682,1,0,0,1,5
1877,2022-02-05,BARAS,13.6591045,124.3704682,0,0,1,-1,4
1896,2022-02-07,BARAS,13.6591045,124.3704682,0,0,1,-1,3
1916,2022-02-11,BARAS,13.6591045,124.3704682,1,0,0,1,4
1920,2022-02-12,BARAS,13.6591045,124.3704682,1,0,1,0,4
1941,2022-02-16,BARAS,13.6591045,124.3704682,1,0,0,1,5
1954,2022-02-21,BARAS,13.6591045,124.3704682,0,0,1,-1,4
1958,2022-02-22,BARAS,13.6591045,124.3704682,0,0,1,-1,3
1966,2022-02-26,BARAS,13.6591045,124.3704682,0,0,1,-1,2
1987,2022-03-13,BARAS,13.6591045,124.3704682,1,0,0,1,3
1992,2022-03-18,BARAS,13.6591045,124.3704682,1,0,0,1,4
1994,2022-03-20,BARAS,13.6591045,124.3704682,1,0,0,1,5
1995,2022-03-21,BARAS,13.6591045,124.3704682,0,0,1,-1,4
1999,2022-03-27,BARAS,13.6591045,124.3704682,0,0,1,-1,3
2000,2022-03-30,BARAS,13.6591045,124.3704682,0,0,1,-1,2
2009,2022-04-15,BARAS,13.6591045,124.3704682,0,0,1,-1,1
2043,2022-06-08,BARAS,13.6591045,124.3704682,1,0,0,1,2
2050,2022-06-18,BARAS,13.6591045,124.3704682,0,0,1,-1,1
2053,2022-06-24,BARAS,13.6591045,124.3704682,1,0,0,1,2
2066,2022-07-03,BARAS,13.6591045,124.3704682,0,0,1,-1,1
2071,2022-07-08,BARAS,13.6591045,124.3704682,1,0,0,1,2
2102,2022-07-18,BARAS,13.6591045,124.3704682,0,0,1,-1,1
2104,2022-07-19,BARAS,13.6591045,124.3704682,1,0,0,1,2
2107,2022-07-20,BARAS,13.6591045,124.3704682,2,0,0,2,4
2117,2022-07-23,BARAS,13.6591045,124.3704682,1,0,0,1,5
2137,2022-07-28,BARAS,13.6591045,124.3704682,1,0,0,1,6
2143,2022-07-30,BARAS,13.6591045,124.3704682,2,0,2,0,6
2145,2022-07-31,BARAS,13.6591045,124.3704682,1,0,1,0,6
2153,2022-08-02,BARAS,13.6591045,124.3704682,0,0,1,-1,5
2163,2022-08-04,BARAS,13.6591045,124.3704682,7,0,0,7,12
2171,2022-08-05,BARAS,13.6591045,124.3704682,1,0,0,1,13
2174,2022-08-06,BARAS,13.6591045,124.3704682,1,0,0,1,14
2177,2022-08-07,BARAS,13.6591045,124.3704682,1,0,1,0,14
2178,2022-08-08,BARAS,13.6591045,124.3704682,0,0,1,-1,13
2180,2022-08-09,BARAS,13.6591045,124.3704682,0,0,1,-1,12
2187,2022-08-10,BARAS,13.6591045,124.3704682,2,0,1,1,13
2199,2022-08-13,BARAS,13.6591045,124.3704682,0,0,4,-4,9
2203,2022-08-14,BARAS,13.6591045,124.3704682,0,0,4,-4,5
2214,2022-08-16,BARAS,13.6591045,124.3704682,0,0,1,-1,4
2220,2022-08-17,BARAS,13.6591045,124.3704682,2,0,1,1,5
2226,2022-08-20,BARAS,13.6591045,124.3704682,1,0,2,-1,4
2240,2022-08-22,BARAS,13.6591045,124.3704682,1,0,0,1,5
2246,2022-08-25,BARAS,13.6591045,124.3704682,1,0,0,1,6
2254,2022-08-27,BARAS,13.6591045,124.3704682,1,0,2,-1,5
2261,2022-08-29,BARAS,13.6591045,124.3704682,0,0,1,-1,4
2264,2022-08-31,BARAS,13.6591045,124.3704682,0,0,1,-1,3
2269,2022-09-02,BARAS,13.6591045,124.3704682,1,0,0,1,4
2273,2022-09-03,BARAS,13.6591045,124.3704682,0,0,1,-1,3
2284,2022-09-11,BARAS,13.6591045,124.3704682,0,0,1,-1,2
2325,2022-11-03,BARAS,13.6591045,124.3704682,0,1,0,-1,1
2340,2023-04-02,BARAS,13.6591045,124.3704682,1,0,0,1,2
2342,2023-04-12,BARAS,13.6591045,124.3704682,0,0,1,-1,1
2345,2023-04-20,BARAS,13.6591045,124.3704682,0,0,1,-1,0
2373,2023-05-14,BARAS,13.6591045,124.3704682,1,0,0,1,1
2386,2023-05-19,BARAS,13.6591045,124.3704682,1,0,0,1,2
2407,2023-05-23,BARAS,13.6591045,124.3704682,0,0,1,-1,1
2428,2023-05-28,BARAS,13.6591045,124.3704682,0,0,1,-1,0
2475,2023-06-07,BARAS,13.6591045,124.3704682,1,0,0,1,1
2482,2023-06-09,BARAS,13.6591045,124.3704682,1,0,0,1,2
2498,2023-06-16,BARAS,13.6591045,124.3704682,0,0,1,-1,1
2501,2023-06-17,BARAS,13.6591045,124.3704682,2,0,0,2,3
2504,2023-06-18,BARAS,13.6591045,124.3704682,0,0,1,-1,2
2508,2023-06-25,BARAS,13.6591045,124.3704682,0,0,2,-2,0
21,2020-08-09,PANDAN,14.0492274,124.1702111,1,0,0,1,1
43,2020-08-22,PANDAN,14.0492274,124.1702111,1,0,0,1,2
45,2020-08-23,PANDAN,14.0492274,124.1702111,0,0,1,-1,1
74,2020-09-13,PANDAN,14.0492274,124.1702111,0,0,1,-1,0
77,2020-09-15,PANDAN,14.0492274,124.1702111,2,0,0,2,2
86,2020-09-22,PANDAN,14.0492274,124.1702111,1,0,0,1,3
100,2020-10-04,PANDAN,14.0492274,124.1702111,0,0,2,-2,1
105,2020-10-11,PANDAN,14.0492274,124.1702111,0,0,1,-1,0
119,2020-10-23,PANDAN,14.0492274,124.1702111,1,0,0,1,1
136,2020-11-08,PANDAN,14.0492274,124.1702111,0,0,1,-1,0
194,2021-01-31,PANDAN,14.0492274,124.1702111,1,0,0,1,1
202,2021-02-07,PANDAN,14.0492274,124.1702111,1,0,0,1,2
210,2021-02-14,PANDAN,14.0492274,124.1702111,0,0,1,-1,1
222,2021-02-21,PANDAN,14.0492274,124.1702111,0,0,1,-1,0
228,2021-02-27,PANDAN,14.0492274,124.1702111,1,0,0,1,1
232,2021-02-28,PANDAN,14.0492274,124.1702111,1,0,0,1,2
237,2021-03-03,PANDAN,14.0492274,124.1702111,1,0,0,1,3
238,2021-03-04,PANDAN,14.0492274,124.1702111,2,0,0,2,5
251,2021-03-08,PANDAN,14.0492274,124.1702111,1,0,0,1,6
265,2021-03-21,PANDAN,14.0492274,124.1702111,0,0,3,-3,3
277,2021-03-28,PANDAN,14.0492274,124.1702111,0,0,1,-1,2
294,2021-04-07,PANDAN,14.0492274,124.1702111,0,1,0,-1,1
324,2021-04-19,PANDAN,14.0492274,124.1702111,1,0,0,1,2
346,2021-04-28,PANDAN,14.0492274,124.1702111,0,0,1,-1,1
367,2021-05-06,PANDAN,14.0492274,124.1702111,1,0,0,1,2
400,2021-05-15,PANDAN,14.0492274,124.1702111,0,0,1,-1,1
545,2021-06-19,PANDAN,14.0492274,124.1702111,2,0,0,2,3
569,2021-06-26,PANDAN,14.0492274,124.1702111,1,0,0,1,4
580,2021-06-28,PANDAN,14.0492274,124.1702111,1,0,1,0,4
588,2021-06-29,PANDAN,14.0492274,124.1702111,0,0,1,-1,3
594,2021-07-01,PANDAN,14.0492274,124.1702111,1,0,0,1,4
603,2021-07-03,PANDAN,14.0492274,124.1702111,1,0,0,1,5
616,2021-07-05,PANDAN,14.0492274,124.1702111,0,0,1,-1,4
632,2021-07-07,PANDAN,14.0492274,124.1702111,0,0,1,-1,3
639,2021-07-08,PANDAN,14.0492274,124.1702111,1,0,0,1,4
655,2021-07-10,PANDAN,14.0492274,124.1702111,0,0,1,-1,3
671,2021-07-12,PANDAN,14.0492274,124.1702111,0,0,1,-1,2
690,2021-07-16,PANDAN,14.0492274,124.1702111,1,0,0,1,3
695,2021-07-17,PANDAN,14.0492274,124.1702111,0,0,1,-1,2
730,2021-07-22,PANDAN,14.0492274,124.1702111,1,0,0,1,3
739,2021-07-25,PANDAN,14.0492274,124.1702111,0,0,1,-1,2
775,2021-07-31,PANDAN,14.0492274,124.1702111,1,0,1,0,2
777,2021-08-01,PANDAN,14.0492274,124.1702111,2,0,0,2,4
785,2021-08-03,PANDAN,14.0492274,124.1702111,1,0,0,1,5
801,2021-08-06,PANDAN,14.0492274,124.1702111,5,0,0,5,10
810,2021-08-08,PANDAN,14.0492274,124.1702111,1,0,0,1,11
820,2021-08-09,PANDAN,14.0492274,124.1702111,6,0,1,5,16
823,2021-08-10,PANDAN,14.0492274,124.1702111,0,0,2,-2,14
833,2021-08-13,PANDAN,14.0492274,124.1702111,2,0,1,1,15
844,2021-08-15,PANDAN,14.0492274,124.1702111,1,0,5,-4,11
850,2021-08-16,PANDAN,14.0492274,124.1702111,6,0,0,6,17
857,2021-08-17,PANDAN,14.0492274,124.1702111,0,0,1,-1,16
865,2021-08-18,PANDAN,14.0492274,124.1702111,0,0,6,-6,10
866,2021-08-19,PANDAN,14.0492274,124.1702111,7,0,0,7,17
880,2021-08-21,PANDAN,14.0492274,124.1702111,0,0,2,-2,15
886,2021-08-22,PANDAN,14.0492274,124.1702111,2,0,0,2,17
895,2021-08-24,PANDAN,14.0492274,124.1702111,0,0,1,-1,16
902,2021-08-25,PANDAN,14.0492274,124.1702111,0,0,6,-6,10
911,2021-08-28,PANDAN,14.0492274,124.1702111,2,0,7,-5,5
931,2021-08-31,PANDAN,14.0492274,124.1702111,2,0,2,0,5
941,2021-09-02,PANDAN,14.0492274,124.1702111,1,0,0,1,6
944,2021-09-03,PANDAN,14.0492274,124.1702111,3,0,0,3,9
966,2021-09-06,PANDAN,14.0492274,124.1702111,1,0,2,-1,8
992,2021-09-09,PANDAN,14.0492274,124.1702111,2,0,2,0,8
994,2021-09-10,PANDAN,14.0492274,124.1702111,0,0,1,-1,7
1001,2021-09-12,PANDAN,14.0492274,124.1702111,0,0,3,-3,4
1016,2021-09-13,PANDAN,14.0492274,124.1702111,1,0,0,1,5
1023,2021-09-15,PANDAN,14.0492274,124.1702111,0,0,1,-1,4
1041,2021-09-16,PANDAN,14.0492274,124.1702111,1,0,0,1,5
1044,2021-09-17,PANDAN,14.0492274,124.1702111,1,0,0,1,6
1055,2021-09-18,PANDAN,14.0492274,124.1702111,1,0,2,-1,5
1082,2021-09-22,PANDAN,14.0492274,124.1702111,0,0,1,-1,4
1106,2021-09-26,PANDAN,14.0492274,124.1702111,1,0,1,0,4
1117,2021-09-27,PANDAN,14.0492274,124.1702111,0,0,1,-1,3
1129,2021-09-28,PANDAN,14.0492274,124.1702111,0,0,1,-1,2
1141,2021-10-01,PANDAN,14.0492274,124.1702111,6,0,0,6,8
1151,2021-10-02,PANDAN,14.0492274,124.1702111,3,0,0,3,11
1156,2021-10-03,PANDAN,14.0492274,124.1702111,0,0,1,-1,10
1165,2021-10-05,PANDAN,14.0492274,124.1702111,11,0,0,11,21
1170,2021-10-06,PANDAN,14.0492274,124.1702111,3,0,0,3,24
1189,2021-10-09,PANDAN,14.0492274,124.1702111,4,0,0,4,28
1205,2021-10-10,PANDAN,14.0492274,124.1702111,0,0,7,-7,21
1215,2021-10-11,PANDAN,14.0492274,124.1702111,2,0,0,2,23
1221,2021-10-12,PANDAN,14.0492274,124.1702111,0,0,11,-11,12
1228,2021-10-13,PANDAN,14.0492274,124.1702111,5,0,0,5,17
1231,2021-10-14,PANDAN,14.0492274,124.1702111,0,0,3,-3,14
1233,2021-10-15,PANDAN,14.0492274,124.1702111,3,0,0,3,17
1244,2021-10-16,PANDAN,14.0492274,124.1702111,2,0,1,1,18
1250,2021-10-17,PANDAN,14.0492274,124.1702111,1,0,3,-2,16
1268,2021-10-18,PANDAN,14.0492274,124.1702111,3,0,2,1,17
1273,2021-10-19,PANDAN,14.0492274,124.1702111,0,0,1,-1,16
1284,2021-10-20,PANDAN,14.0492274,124.1702111,6,0,0,6,22
1290,2021-10-21,PANDAN,14.0492274,124.1702111,2,0,0,2,24
1303,2021-10-22,PANDAN,14.0492274,124.1702111,3,0,4,-1,23
1305,2021-10-23,PANDAN,14.0492274,124.1702111,16,0,4,12,35
1320,2021-10-24,PANDAN,14.0492274,124.1702111,0,0,1,-1,34
1329,2021-10-25,PANDAN,14.0492274,124.1702111,1,0,2,-1,33
1337,2021-10-26,PANDAN,14.0492274,124.1702111,0,0,2,-2,31
1350,2021-10-28,PANDAN,14.0492274,124.1702111,2,0,0,2,33
1358,2021-10-29,PANDAN,14.0492274,124.1702111,0,0,8,-8,25
1369,2021-10-30,PANDAN,14.0492274,124.1702111,3,1,1,1,26
1375,2021-10-31,PANDAN,14.0492274,124.1702111,0,0,17,-17,9
1394,2021-11-02,PANDAN,14.0492274,124.1702111,7,0,1,6,15
1404,2021-11-03,PANDAN,14.0492274,124.1702111,1,0,0,1,16
1409,2021-11-04,PANDAN,14.0492274,124.1702111,0,0,1,-1,15
1412,2021-11-05,PANDAN,14.0492274,124.1702111,2,0,2,0,15
1424,2021-11-06,PANDAN,14.0492274,124.1702111,1,0,0,1,16
1433,2021-11-07,PANDAN,14.0492274,124.1702111,2,0,3,-1,15
1443,2021-11-08,PANDAN,14.0492274,124.1702111,1,0,0,1,16
1458,2021-11-10,PANDAN,14.0492274,124.1702111,0,0,9,-9,7
1470,2021-11-11,PANDAN,14.0492274,124.1702111,5,0,0,5,12
1479,2021-11-13,PANDAN,14.0492274,124.1702111,1,0,1,0,12
1489,2021-11-14,PANDAN,14.0492274,124.1702111,1,0,3,-2,10
1500,2021-11-15,PANDAN,14.0492274,124.1702111,3,0,0,3,13
1511,2021-11-16,PANDAN,14.0492274,124.1702111,0,0,1,-1,12
1517,2021-11-17,PANDAN,14.0492274,124.1702111,0,0,1,-1,11
1525,2021-11-18,PANDAN,14.0492274,124.1702111,3,0,1,2,13
1534,2021-11-19,PANDAN,14.0492274,124.1702111,1,0,3,-2,11
1543,2021-11-20,PANDAN,14.0492274,124.1702111,1,0,1,0,11
1550,2021-11-21,PANDAN,14.0492274,124.1702111,1,0,1,0,11
1561,2021-11-22,PANDAN,14.0492274,124.1702111,2,0,2,0,11
1564,2021-11-23,PANDAN,14.0492274,124.1702111,0,0,3,-3,8
1580,2021-11-25,PANDAN,14.0492274,124.1702111,0,0,1,-1,7
1582,2021-11-26,PANDAN,14.0492274,124.1702111,3,0,0,3,10
1591,2021-11-27,PANDAN,14.0492274,124.1702111,0,0,2,-2,8
1598,2021-11-28,PANDAN,14.0492274,124.1702111,0,0,1,-1,7
1612,2021-11-30,PANDAN,14.0492274,124.1702111,0,0,3,-3,4
1625,2021-12-05,PANDAN,14.0492274,124.1702111,1,0,3,-2,2
1634,2021-12-08,PANDAN,14.0492274,124.1702111,1,0,0,1,3
1644,2021-12-15,PANDAN,14.0492274,124.1702111,0,0,1,-1,2
1646,2021-12-18,PANDAN,14.0492274,124.1702111,0,0,1,-1,1
1672,2022-01-08,PANDAN,14.0492274,124.1702111,1,1,0,0,1
1687,2022-01-13,PANDAN,14.0492274,124.1702111,3,0,0,3,4
1699,2022-01-15,PANDAN,14.0492274,124.1702111,2,0,0,2,6
1720,2022-01-17,PANDAN,14.0492274,124.1702111,0,0,1,-1,5
1735,2022-01-19,PANDAN,14.0492274,124.1702111,1,0,0,1,6
1739,2022-01-20,PANDAN,14.0492274,124.1702111,1,0,0,1,7
1748,2022-01-21,PANDAN,14.0492274,124.1702111,5,0,1,4,11
1755,2022-01-22,PANDAN,14.0492274,124.1702111,0,0,2,-2,9
1771,2022-01-23,PANDAN,14.0492274,124.1702111,1,0,2,-1,8
1783,2022-01-25,PANDAN,14.0492274,124.1702111,2,0,0,2,10
1792,2022-01-26,PANDAN,14.0492274,124.1702111,1,0,1,0,10
1816,2022-01-28,PANDAN,14.0492274,124.1702111,1,0,3,-2,8
1820,2022-01-29,PANDAN,14.0492274,124.1702111,0,0,2,-2,6
1845,2022-02-01,PANDAN,14.0492274,124.1702111,0,0,1,-1,5
1858,2022-02-02,PANDAN,14.0492274,124.1702111,0,0,1,-1,4
1870,2022-02-04,PANDAN,14.0492274,124.1702111,0,0,1,-1,3
1878,2022-02-05,PANDAN,14.0492274,124.1702111,0,0,1,-1,2
1888,2022-02-06,PANDAN,14.0492274,124.1702111,0,0,1,-1,1
1905,2022-02-09,PANDAN,14.0492274,124.1702111,1,0,0,1,2
1924,2022-02-13,PANDAN,14.0492274,124.1702111,1,0,0,1,3
1943,2022-02-18,PANDAN,14.0492274,124.1702111,0,0,1,-1,2
1957,2022-02-22,PANDAN,14.0492274,124.1702111,0,0,1,-1,1
1962,2022-02-25,PANDAN,14.0492274,124.1702111,1,0,0,1,2
1980,2022-03-06,PANDAN,14.0492274,124.1702111,0,0,1,-1,1
2195,2022-08-13,PANDAN,14.0492274,124.1702111,1,0,0,1,2
2216,2022-08-17,PANDAN,14.0492274,124.1702111,1,0,0,1,3
2224,2022-08-19,PANDAN,14.0492274,124.1702111,2,0,0,2,5
2231,2022-08-20,PANDAN,14.0492274,124.1702111,2,0,0,2,7
2236,2022-08-21,PANDAN,14.0492274,124.1702111,3,0,0,3,10
2241,2022-08-23,PANDAN,14.0492274,124.1702111,0,0,1,-1,9
2249,2022-08-26,PANDAN,14.0492274,124.1702111,1,0,1,0,9
2255,2022-08-27,PANDAN,14.0492274,124.1702111,0,0,1,-1,8
2258,2022-08-28,PANDAN,14.0492274,124.1702111,0,0,1,-1,7
2259,2022-08-29,PANDAN,14.0492274,124.1702111,0,0,2,-2,5
2262,2022-08-31,PANDAN,14.0492274,124.1702111,0,0,3,-3,2
2267,2022-09-01,PANDAN,14.0492274,124.1702111,0,1,0,-1,1
2270,2022-09-02,PANDAN,14.0492274,124.1702111,3,0,1,2,3
2282,2022-09-11,PANDAN,14.0492274,124.1702111,0,0,3,-3,0
2387,2023-05-19,PANDAN,14.0492274,124.1702111,1,0,0,1,1
2411,2023-05-24,PANDAN,14.0492274,124.1702111,1,0,0,1,2
2420,2023-05-27,PANDAN,14.0492274,124.1702111,1,0,0,1,3
2429,2023-05-28,PANDAN,14.0492274,124.1702111,0,0,1,-1,2
2448,2023-06-01,PANDAN,14.0492274,124.1702111,0,0,1,-1,1
2449,2023-06-02,PANDAN,14.0492274,124.1702111,0,0,1,-1,0
2458,2023-06-03,PANDAN,14.0492274,124.1702111,5,0,0,5,5
2474,2023-06-07,PANDAN,14.0492274,124.1702111,2,0,0,2,7
2480,2023-06-09,PANDAN,14.0492274,124.1702111,0,0,5,-5,2
2493,2023-06-14,PANDAN,14.0492274,124.1702111,0,0,1,-1,1
2495,2023-06-15,PANDAN,14.0492274,124.1702111,0,0,1,-1,0
2545,2023-12-01,PANDAN,14.0492274,124.1702111,1,0,0,1,1
2548,2023-12-07,PANDAN,14.0492274,124.1702111,1,0,1,0,1
2553,2023-12-14,PANDAN,14.0492274,124.1702111,1,0,0,1,2
2556,2023-12-15,PANDAN,14.0492274,124.1702111,0,0,1,-1,1
2561,2023-12-23,PANDAN,14.0492274,124.1702111,0,0,1,-1,0
22,2020-08-09,PANGANIBAN,13.9081674,124.30082,2,0,0,2,2
36,2020-08-16,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,1
40,2020-08-21,PANGANIBAN,13.9081674,124.30082,1,0,0,1,2
41,2020-08-22,PANGANIBAN,13.9081674,124.30082,1,0,0,1,3
47,2020-08-25,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,2
63,2020-09-06,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,1
72,2020-09-13,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,0
95,2020-09-29,PANGANIBAN,13.9081674,124.30082,1,0,0,1,1
97,2020-10-04,PANGANIBAN,13.9081674,124.30082,2,0,0,2,3
102,2020-10-08,PANGANIBAN,13.9081674,124.30082,1,0,0,1,4
112,2020-10-18,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,3
123,2020-10-25,PANGANIBAN,13.9081674,124.30082,0,0,2,-2,1
132,2020-11-01,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,0
212,2021-02-15,PANGANIBAN,13.9081674,124.30082,1,0,0,1,1
247,2021-03-07,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,0
262,2021-03-19,PANGANIBAN,13.9081674,124.30082,1,0,0,1,1
288,2021-04-04,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,0
311,2021-04-15,PANGANIBAN,13.9081674,124.30082,1,0,0,1,1
335,2021-04-24,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,0
357,2021-05-02,PANGANIBAN,13.9081674,124.30082,4,0,0,4,4
360,2021-05-04,PANGANIBAN,13.9081674,124.30082,1,0,0,1,5
366,2021-05-06,PANGANIBAN,13.9081674,124.30082,6,0,0,6,11
377,2021-05-09,PANGANIBAN,13.9081674,124.30082,7,0,0,7,18
382,2021-05-10,PANGANIBAN,13.9081674,124.30082,0,0,4,-4,14
388,2021-05-11,PANGANIBAN,13.9081674,124.30082,1,0,0,1,15
392,2021-05-12,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,14
402,2021-05-15,PANGANIBAN,13.9081674,124.30082,0,0,6,-6,8
409,2021-05-17,PANGANIBAN,13.9081674,124.30082,0,0,7,-7,1
418,2021-05-19,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,0
468,2021-05-31,PANGANIBAN,13.9081674,124.30082,2,0,0,2,2
504,2021-06-07,PANGANIBAN,13.9081674,124.30082,2,0,0,2,4
506,2021-06-09,PANGANIBAN,13.9081674,124.30082,0,0,2,-2,2
525,2021-06-15,PANGANIBAN,13.9081674,124.30082,0,0,2,-2,0
546,2021-06-19,PANGANIBAN,13.9081674,124.30082,3,0,0,3,3
561,2021-06-24,PANGANIBAN,13.9081674,124.30082,3,0,0,3,6
582,2021-06-28,PANGANIBAN,13.9081674,124.30082,0,0,3,-3,3
598,2021-07-01,PANGANIBAN,13.9081674,124.30082,1,0,0,1,4
607,2021-07-03,PANGANIBAN,13.9081674,124.30082,0,0,3,-3,1
633,2021-07-07,PANGANIBAN,13.9081674,124.30082,1,0,0,1,2
638,2021-07-08,PANGANIBAN,13.9081674,124.30082,2,0,0,2,4
647,2021-07-09,PANGANIBAN,13.9081674,124.30082,1,0,0,1,5
654,2021-07-10,PANGANIBAN,13.9081674,124.30082,1,0,1,0,5
660,2021-07-11,PANGANIBAN,13.9081674,124.30082,2,0,0,2,7
672,2021-07-12,PANGANIBAN,13.9081674,124.30082,3,0,0,3,10
682,2021-07-15,PANGANIBAN,13.9081674,124.30082,6,0,0,6,16
691,2021-07-16,PANGANIBAN,13.9081674,124.30082,2,0,0,2,18
696,2021-07-17,PANGANIBAN,13.9081674,124.30082,0,0,3,-3,15
702,2021-07-18,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,14
712,2021-07-19,PANGANIBAN,13.9081674,124.30082,3,0,1,2,16
717,2021-07-20,PANGANIBAN,13.9081674,124.30082,0,0,2,-2,14
725,2021-07-21,PANGANIBAN,13.9081674,124.30082,0,0,3,-3,11
732,2021-07-22,PANGANIBAN,13.9081674,124.30082,1,0,0,1,12
738,2021-07-24,PANGANIBAN,13.9081674,124.30082,0,0,7,-7,5
741,2021-07-25,PANGANIBAN,13.9081674,124.30082,1,0,1,0,5
750,2021-07-26,PANGANIBAN,13.9081674,124.30082,1,0,0,1,6
758,2021-07-28,PANGANIBAN,13.9081674,124.30082,0,0,3,-3,3
759,2021-07-29,PANGANIBAN,13.9081674,124.30082,4,0,0,4,7
773,2021-07-31,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,6
792,2021-08-04,PANGANIBAN,13.9081674,124.30082,1,0,1,0,6
805,2021-08-07,PANGANIBAN,13.9081674,124.30082,0,0,4,-4,2
842,2021-08-14,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,1
951,2021-09-03,PANGANIBAN,13.9081674,124.30082,1,0,0,1,2
965,2021-09-06,PANGANIBAN,13.9081674,124.30082,1,0,0,1,3
987,2021-09-09,PANGANIBAN,13.9081674,124.30082,1,0,0,1,4
1009,2021-09-12,PANGANIBAN,13.9081674,124.30082,4,0,1,3,7
1026,2021-09-15,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,6
1039,2021-09-16,PANGANIBAN,13.9081674,124.30082,2,0,0,2,8
1048,2021-09-18,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,7
1059,2021-09-19,PANGANIBAN,13.9081674,124.30082,4,0,0,4,11
1077,2021-09-21,PANGANIBAN,13.9081674,124.30082,0,0,4,-4,7
1097,2021-09-25,PANGANIBAN,13.9081674,124.30082,0,0,2,-2,5
1127,2021-09-28,PANGANIBAN,13.9081674,124.30082,0,0,4,-4,1
1134,2021-09-30,PANGANIBAN,13.9081674,124.30082,1,0,0,1,2
1187,2021-10-09,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,1
1207,2021-10-11,PANGANIBAN,13.9081674,124.30082,1,0,0,1,2
1242,2021-10-15,PANGANIBAN,13.9081674,124.30082,4,0,0,4,6
1254,2021-10-17,PANGANIBAN,13.9081674,124.30082,2,0,0,2,8
1279,2021-10-19,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,7
1285,2021-10-20,PANGANIBAN,13.9081674,124.30082,1,0,0,1,8
1322,2021-10-24,PANGANIBAN,13.9081674,124.30082,0,0,4,-4,4
1330,2021-10-25,PANGANIBAN,13.9081674,124.30082,2,0,0,2,6
1336,2021-10-26,PANGANIBAN,13.9081674,124.30082,0,0,2,-2,4
1368,2021-10-30,PANGANIBAN,13.9081674,124.30082,8,0,1,7,11
1379,2021-10-31,PANGANIBAN,13.9081674,124.30082,1,0,0,1,12
1396,2021-11-02,PANGANIBAN,13.9081674,124.30082,1,0,1,0,12
1405,2021-11-03,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,11
1417,2021-11-05,PANGANIBAN,13.9081674,124.30082,3,0,0,3,14
1430,2021-11-07,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,13
1446,2021-11-08,PANGANIBAN,13.9081674,124.30082,0,0,8,-8,5
1463,2021-11-11,PANGANIBAN,13.9081674,124.30082,0,0,1,-1,4
1471,2021-11-12,PANGANIBAN,13.9081674,124.30082,3,0,0,3,7
1481,2021-11-13,PANGANIBAN,13.9081674,124.30082,1,0,0,1,8
